id,step,task_id,subject,group_kind,claim_group_id,opposing_group_id,labels,payload_json,created_at
1183,740,T_0074,10.222.18.12,risk,G_T_0074_risk_benign,G_T_0074_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00740"",""new_group"":""G_T_0074_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0074_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_003"",""opposing_claim_id"":""C_00739""}",2026-06-28T09:44:44+08:00
1184,745,T_0075,10.225.25.25,risk,G_T_0075_risk_benign,G_T_0075_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00745"",""new_group"":""G_T_0075_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0075_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00743""}",2026-06-28T09:44:45+08:00
1185,746,T_0075,10.225.25.25,risk,G_T_0075_risk_benign,G_T_0075_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00746"",""new_group"":""G_T_0075_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0075_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00743""}",2026-06-28T09:44:45+08:00
1186,747,T_0075,10.225.25.25,risk,G_T_0075_risk_benign,G_T_0075_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00747"",""new_group"":""G_T_0075_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0075_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00743""}",2026-06-28T09:44:45+08:00
1187,748,T_0075,10.225.25.25,action,G_T_0075_action_benign,G_T_0075_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00748"",""new_group"":""G_T_0075_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0075_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_003"",""opposing_claim_id"":""C_00744""}",2026-06-28T09:44:45+08:00
1188,749,T_0075,10.225.25.25,risk,G_T_0075_risk_benign,G_T_0075_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00749"",""new_group"":""G_T_0075_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0075_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00743""}",2026-06-28T09:44:45+08:00
1189,750,T_0075,10.225.25.25,risk,G_T_0075_risk_benign,G_T_0075_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00750"",""new_group"":""G_T_0075_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0075_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00743""}",2026-06-28T09:44:45+08:00
1190,755,T_0076,10.228.32.38,risk,G_T_0076_risk_malicious,G_T_0076_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00755"",""new_group"":""G_T_0076_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0076_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00753""}",2026-06-28T09:44:46+08:00
1191,756,T_0076,10.228.32.38,risk,G_T_0076_risk_malicious,G_T_0076_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00756"",""new_group"":""G_T_0076_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0076_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00753""}",2026-06-28T09:44:46+08:00
1192,757,T_0076,10.228.32.38,risk,G_T_0076_risk_malicious,G_T_0076_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00757"",""new_group"":""G_T_0076_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0076_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00753""}",2026-06-28T09:44:46+08:00
1193,758,T_0076,10.228.32.38,action,G_T_0076_action_malicious,G_T_0076_action_benign,malicious vs benign,"{""new_claim_id"":""C_00758"",""new_group"":""G_T_0076_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0076_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_009"",""opposing_claim_id"":""C_00754""}",2026-06-28T09:44:46+08:00
1194,759,T_0076,10.228.32.38,risk,G_T_0076_risk_malicious,G_T_0076_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00759"",""new_group"":""G_T_0076_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0076_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00753""}",2026-06-28T09:44:46+08:00
1195,760,T_0076,10.228.32.38,risk,G_T_0076_risk_benign,G_T_0076_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00760"",""new_group"":""G_T_0076_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0076_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_001"",""opposing_claim_id"":""C_00759""}",2026-06-28T09:44:46+08:00
1196,765,T_0077,10.231.39.51,risk,G_T_0077_risk_benign,G_T_0077_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00765"",""new_group"":""G_T_0077_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0077_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00763""}",2026-06-28T09:44:47+08:00
1197,766,T_0077,10.231.39.51,risk,G_T_0077_risk_benign,G_T_0077_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00766"",""new_group"":""G_T_0077_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0077_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00763""}",2026-06-28T09:44:47+08:00
1198,767,T_0077,10.231.39.51,risk,G_T_0077_risk_benign,G_T_0077_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00767"",""new_group"":""G_T_0077_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0077_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00763""}",2026-06-28T09:44:47+08:00
1199,768,T_0077,10.231.39.51,action,G_T_0077_action_benign,G_T_0077_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00768"",""new_group"":""G_T_0077_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0077_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_015"",""opposing_claim_id"":""C_00764""}",2026-06-28T09:44:47+08:00
1200,769,T_0077,10.231.39.51,risk,G_T_0077_risk_benign,G_T_0077_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00769"",""new_group"":""G_T_0077_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0077_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00763""}",2026-06-28T09:44:47+08:00
1201,770,T_0077,10.231.39.51,risk,G_T_0077_risk_benign,G_T_0077_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00770"",""new_group"":""G_T_0077_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0077_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00763""}",2026-06-28T09:44:47+08:00
1202,775,T_0078,10.234.46.64,risk,G_T_0078_risk_malicious,G_T_0078_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00775"",""new_group"":""G_T_0078_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0078_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00773""}",2026-06-28T09:44:48+08:00
1203,776,T_0078,10.234.46.64,risk,G_T_0078_risk_malicious,G_T_0078_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00776"",""new_group"":""G_T_0078_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0078_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00773""}",2026-06-28T09:44:48+08:00
1204,777,T_0078,10.234.46.64,risk,G_T_0078_risk_malicious,G_T_0078_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00777"",""new_group"":""G_T_0078_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0078_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00773""}",2026-06-28T09:44:48+08:00
1205,778,T_0078,10.234.46.64,action,G_T_0078_action_malicious,G_T_0078_action_benign,malicious vs benign,"{""new_claim_id"":""C_00778"",""new_group"":""G_T_0078_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0078_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_021"",""opposing_claim_id"":""C_00774""}",2026-06-28T09:44:49+08:00
1206,779,T_0078,10.234.46.64,risk,G_T_0078_risk_malicious,G_T_0078_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00779"",""new_group"":""G_T_0078_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0078_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00773""}",2026-06-28T09:44:49+08:00
1207,780,T_0078,10.234.46.64,risk,G_T_0078_risk_benign,G_T_0078_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00780"",""new_group"":""G_T_0078_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0078_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_003"",""opposing_claim_id"":""C_00779""}",2026-06-28T09:44:49+08:00
1208,785,T_0079,10.237.53.77,risk,G_T_0079_risk_malicious,G_T_0079_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00785"",""new_group"":""G_T_0079_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0079_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00783""}",2026-06-28T09:44:49+08:00
1209,786,T_0079,10.237.53.77,risk,G_T_0079_risk_malicious,G_T_0079_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00786"",""new_group"":""G_T_0079_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0079_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00783""}",2026-06-28T09:44:49+08:00
1210,787,T_0079,10.237.53.77,risk,G_T_0079_risk_malicious,G_T_0079_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00787"",""new_group"":""G_T_0079_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0079_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00783""}",2026-06-28T09:44:50+08:00
1211,788,T_0079,10.237.53.77,action,G_T_0079_action_malicious,G_T_0079_action_benign,malicious vs benign,"{""new_claim_id"":""C_00788"",""new_group"":""G_T_0079_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0079_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_027"",""opposing_claim_id"":""C_00784""}",2026-06-28T09:44:50+08:00
1212,789,T_0079,10.237.53.77,risk,G_T_0079_risk_malicious,G_T_0079_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00789"",""new_group"":""G_T_0079_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0079_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00783""}",2026-06-28T09:44:50+08:00
1213,790,T_0079,10.237.53.77,risk,G_T_0079_risk_malicious,G_T_0079_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00790"",""new_group"":""G_T_0079_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0079_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00783""}",2026-06-28T09:44:50+08:00
1214,795,T_0080,10.240.60.90,risk,G_T_0080_risk_benign,G_T_0080_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00795"",""new_group"":""G_T_0080_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0080_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00793""}",2026-06-28T09:44:50+08:00
1215,796,T_0080,10.240.60.90,risk,G_T_0080_risk_benign,G_T_0080_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00796"",""new_group"":""G_T_0080_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0080_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00793""}",2026-06-28T09:44:51+08:00
1216,797,T_0080,10.240.60.90,risk,G_T_0080_risk_benign,G_T_0080_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00797"",""new_group"":""G_T_0080_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0080_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00793""}",2026-06-28T09:44:51+08:00
1217,798,T_0080,10.240.60.90,action,G_T_0080_action_benign,G_T_0080_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00798"",""new_group"":""G_T_0080_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0080_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_003"",""opposing_claim_id"":""C_00794""}",2026-06-28T09:44:51+08:00
1218,799,T_0080,10.240.60.90,risk,G_T_0080_risk_benign,G_T_0080_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00799"",""new_group"":""G_T_0080_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0080_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00793""}",2026-06-28T09:44:51+08:00
1219,800,T_0080,10.240.60.90,risk,G_T_0080_risk_malicious,G_T_0080_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00800"",""new_group"":""G_T_0080_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0080_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_COMM_001"",""opposing_claim_id"":""C_00799""}",2026-06-28T09:44:51+08:00
1220,805,T_0081,10.243.67.103,risk,G_T_0081_risk_malicious,G_T_0081_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00805"",""new_group"":""G_T_0081_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0081_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00803""}",2026-06-28T09:44:52+08:00
1221,806,T_0081,10.243.67.103,risk,G_T_0081_risk_malicious,G_T_0081_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00806"",""new_group"":""G_T_0081_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0081_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00803""}",2026-06-28T09:44:52+08:00
1222,807,T_0081,10.243.67.103,risk,G_T_0081_risk_malicious,G_T_0081_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00807"",""new_group"":""G_T_0081_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0081_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00803""}",2026-06-28T09:44:52+08:00
1223,808,T_0081,10.243.67.103,action,G_T_0081_action_malicious,G_T_0081_action_benign,malicious vs benign,"{""new_claim_id"":""C_00808"",""new_group"":""G_T_0081_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0081_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_009"",""opposing_claim_id"":""C_00804""}",2026-06-28T09:44:52+08:00
1224,809,T_0081,10.243.67.103,risk,G_T_0081_risk_malicious,G_T_0081_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00809"",""new_group"":""G_T_0081_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0081_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00803""}",2026-06-28T09:44:52+08:00
1225,810,T_0081,10.243.67.103,risk,G_T_0081_risk_malicious,G_T_0081_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00810"",""new_group"":""G_T_0081_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0081_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00803""}",2026-06-28T09:44:52+08:00
1226,815,T_0082,10.246.74.116,risk,G_T_0082_risk_benign,G_T_0082_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00815"",""new_group"":""G_T_0082_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0082_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00813""}",2026-06-28T09:44:53+08:00
1227,816,T_0082,10.246.74.116,risk,G_T_0082_risk_benign,G_T_0082_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00816"",""new_group"":""G_T_0082_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0082_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00813""}",2026-06-28T09:44:53+08:00
1228,817,T_0082,10.246.74.116,risk,G_T_0082_risk_benign,G_T_0082_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00817"",""new_group"":""G_T_0082_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0082_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00813""}",2026-06-28T09:44:53+08:00
1229,818,T_0082,10.246.74.116,action,G_T_0082_action_benign,G_T_0082_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00818"",""new_group"":""G_T_0082_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0082_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_015"",""opposing_claim_id"":""C_00814""}",2026-06-28T09:44:53+08:00
1230,819,T_0082,10.246.74.116,risk,G_T_0082_risk_benign,G_T_0082_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00819"",""new_group"":""G_T_0082_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0082_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00813""}",2026-06-28T09:44:53+08:00
1231,820,T_0082,10.246.74.116,risk,G_T_0082_risk_malicious,G_T_0082_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00820"",""new_group"":""G_T_0082_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0082_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_COMM_003"",""opposing_claim_id"":""C_00819""}",2026-06-28T09:44:53+08:00
1232,825,T_0083,10.249.81.129,risk,G_T_0083_risk_malicious,G_T_0083_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00825"",""new_group"":""G_T_0083_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0083_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00823""}",2026-06-28T09:44:54+08:00
1233,826,T_0083,10.249.81.129,risk,G_T_0083_risk_malicious,G_T_0083_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00826"",""new_group"":""G_T_0083_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0083_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00823""}",2026-06-28T09:44:54+08:00
