id,step,task_id,subject,group_kind,claim_group_id,opposing_group_id,labels,payload_json,created_at
3314,696,T_0070,10.210.240.200,risk,G_T_0070_risk_benign,G_T_0070_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00696"",""new_group"":""G_T_0070_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0070_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00693""}",2026-07-03T02:26:42+08:00
3315,697,T_0070,10.210.240.200,risk,G_T_0070_risk_benign,G_T_0070_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00697"",""new_group"":""G_T_0070_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0070_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00693""}",2026-07-03T02:26:42+08:00
3316,698,T_0070,10.210.240.200,action,G_T_0070_action_benign,G_T_0070_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00698"",""new_group"":""G_T_0070_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0070_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_003"",""opposing_claim_id"":""C_00694""}",2026-07-03T02:26:42+08:00
3317,699,T_0070,10.210.240.200,risk,G_T_0070_risk_benign,G_T_0070_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00699"",""new_group"":""G_T_0070_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0070_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00693""}",2026-07-03T02:26:42+08:00
3318,700,T_0070,10.210.240.200,risk,G_T_0070_risk_malicious,G_T_0070_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00700"",""new_group"":""G_T_0070_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0070_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_COMM_003"",""opposing_claim_id"":""C_00699""}",2026-07-03T02:26:42+08:00
3319,705,T_0071,10.213.247.213,risk,G_T_0071_risk_malicious,G_T_0071_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00705"",""new_group"":""G_T_0071_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0071_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00703""}",2026-07-03T02:26:42+08:00
3320,706,T_0071,10.213.247.213,risk,G_T_0071_risk_malicious,G_T_0071_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00706"",""new_group"":""G_T_0071_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0071_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00703""}",2026-07-03T02:26:42+08:00
3321,707,T_0071,10.213.247.213,risk,G_T_0071_risk_malicious,G_T_0071_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00707"",""new_group"":""G_T_0071_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0071_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00703""}",2026-07-03T02:26:42+08:00
3322,708,T_0071,10.213.247.213,action,G_T_0071_action_malicious,G_T_0071_action_benign,malicious vs benign,"{""new_claim_id"":""C_00708"",""new_group"":""G_T_0071_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0071_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_009"",""opposing_claim_id"":""C_00704""}",2026-07-03T02:26:42+08:00
3323,709,T_0071,10.213.247.213,risk,G_T_0071_risk_malicious,G_T_0071_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00709"",""new_group"":""G_T_0071_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0071_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00703""}",2026-07-03T02:26:42+08:00
3324,710,T_0071,10.213.247.213,risk,G_T_0071_risk_malicious,G_T_0071_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00710"",""new_group"":""G_T_0071_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0071_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00703""}",2026-07-03T02:26:42+08:00
3325,715,T_0072,10.216.4.226,risk,G_T_0072_risk_benign,G_T_0072_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00715"",""new_group"":""G_T_0072_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0072_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00713""}",2026-07-03T02:26:42+08:00
3326,716,T_0072,10.216.4.226,risk,G_T_0072_risk_benign,G_T_0072_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00716"",""new_group"":""G_T_0072_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0072_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00713""}",2026-07-03T02:26:42+08:00
3327,717,T_0072,10.216.4.226,risk,G_T_0072_risk_benign,G_T_0072_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00717"",""new_group"":""G_T_0072_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0072_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00713""}",2026-07-03T02:26:42+08:00
3328,718,T_0072,10.216.4.226,action,G_T_0072_action_benign,G_T_0072_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00718"",""new_group"":""G_T_0072_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0072_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_015"",""opposing_claim_id"":""C_00714""}",2026-07-03T02:26:42+08:00
3329,719,T_0072,10.216.4.226,risk,G_T_0072_risk_benign,G_T_0072_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00719"",""new_group"":""G_T_0072_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0072_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00713""}",2026-07-03T02:26:42+08:00
3330,720,T_0072,10.216.4.226,risk,G_T_0072_risk_malicious,G_T_0072_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00720"",""new_group"":""G_T_0072_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0072_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_COMM_001"",""opposing_claim_id"":""C_00719""}",2026-07-03T02:26:42+08:00
3331,725,T_0073,10.219.11.239,risk,G_T_0073_risk_malicious,G_T_0073_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00725"",""new_group"":""G_T_0073_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0073_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00723""}",2026-07-03T02:26:42+08:00
3332,726,T_0073,10.219.11.239,risk,G_T_0073_risk_malicious,G_T_0073_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00726"",""new_group"":""G_T_0073_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0073_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00723""}",2026-07-03T02:26:42+08:00
3333,727,T_0073,10.219.11.239,risk,G_T_0073_risk_malicious,G_T_0073_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00727"",""new_group"":""G_T_0073_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0073_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00723""}",2026-07-03T02:26:42+08:00
3334,728,T_0073,10.219.11.239,action,G_T_0073_action_malicious,G_T_0073_action_benign,malicious vs benign,"{""new_claim_id"":""C_00728"",""new_group"":""G_T_0073_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0073_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_021"",""opposing_claim_id"":""C_00724""}",2026-07-03T02:26:42+08:00
3335,729,T_0073,10.219.11.239,risk,G_T_0073_risk_malicious,G_T_0073_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00729"",""new_group"":""G_T_0073_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0073_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00723""}",2026-07-03T02:26:42+08:00
3336,730,T_0073,10.219.11.239,risk,G_T_0073_risk_malicious,G_T_0073_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00730"",""new_group"":""G_T_0073_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0073_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00723""}",2026-07-03T02:26:42+08:00
3337,735,T_0074,10.222.18.12,risk,G_T_0074_risk_malicious,G_T_0074_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00735"",""new_group"":""G_T_0074_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0074_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00733""}",2026-07-03T02:26:42+08:00
3338,736,T_0074,10.222.18.12,risk,G_T_0074_risk_malicious,G_T_0074_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00736"",""new_group"":""G_T_0074_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0074_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00733""}",2026-07-03T02:26:42+08:00
3339,737,T_0074,10.222.18.12,risk,G_T_0074_risk_malicious,G_T_0074_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00737"",""new_group"":""G_T_0074_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0074_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00733""}",2026-07-03T02:26:42+08:00
3340,738,T_0074,10.222.18.12,action,G_T_0074_action_malicious,G_T_0074_action_benign,malicious vs benign,"{""new_claim_id"":""C_00738"",""new_group"":""G_T_0074_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0074_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_027"",""opposing_claim_id"":""C_00734""}",2026-07-03T02:26:42+08:00
3341,739,T_0074,10.222.18.12,risk,G_T_0074_risk_malicious,G_T_0074_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00739"",""new_group"":""G_T_0074_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0074_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_028"",""opposing_claim_id"":""C_00733""}",2026-07-03T02:26:42+08:00
3342,740,T_0074,10.222.18.12,risk,G_T_0074_risk_benign,G_T_0074_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00740"",""new_group"":""G_T_0074_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0074_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_003"",""opposing_claim_id"":""C_00739""}",2026-07-03T02:26:42+08:00
3343,745,T_0075,10.225.25.25,risk,G_T_0075_risk_benign,G_T_0075_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00745"",""new_group"":""G_T_0075_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0075_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00743""}",2026-07-03T02:26:42+08:00
3344,746,T_0075,10.225.25.25,risk,G_T_0075_risk_benign,G_T_0075_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00746"",""new_group"":""G_T_0075_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0075_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00743""}",2026-07-03T02:26:42+08:00
3345,747,T_0075,10.225.25.25,risk,G_T_0075_risk_benign,G_T_0075_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00747"",""new_group"":""G_T_0075_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0075_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00743""}",2026-07-03T02:26:42+08:00
3346,748,T_0075,10.225.25.25,action,G_T_0075_action_benign,G_T_0075_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00748"",""new_group"":""G_T_0075_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0075_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_003"",""opposing_claim_id"":""C_00744""}",2026-07-03T02:26:42+08:00
3347,749,T_0075,10.225.25.25,risk,G_T_0075_risk_benign,G_T_0075_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00749"",""new_group"":""G_T_0075_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0075_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00743""}",2026-07-03T02:26:42+08:00
3348,750,T_0075,10.225.25.25,risk,G_T_0075_risk_benign,G_T_0075_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00750"",""new_group"":""G_T_0075_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0075_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_004"",""opposing_claim_id"":""C_00743""}",2026-07-03T02:26:42+08:00
3349,755,T_0076,10.228.32.38,risk,G_T_0076_risk_malicious,G_T_0076_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00755"",""new_group"":""G_T_0076_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0076_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00753""}",2026-07-03T02:26:42+08:00
3350,756,T_0076,10.228.32.38,risk,G_T_0076_risk_malicious,G_T_0076_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00756"",""new_group"":""G_T_0076_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0076_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00753""}",2026-07-03T02:26:42+08:00
3351,757,T_0076,10.228.32.38,risk,G_T_0076_risk_malicious,G_T_0076_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00757"",""new_group"":""G_T_0076_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0076_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00753""}",2026-07-03T02:26:42+08:00
3352,758,T_0076,10.228.32.38,action,G_T_0076_action_malicious,G_T_0076_action_benign,malicious vs benign,"{""new_claim_id"":""C_00758"",""new_group"":""G_T_0076_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0076_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_009"",""opposing_claim_id"":""C_00754""}",2026-07-03T02:26:42+08:00
3353,759,T_0076,10.228.32.38,risk,G_T_0076_risk_malicious,G_T_0076_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00759"",""new_group"":""G_T_0076_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0076_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_010"",""opposing_claim_id"":""C_00753""}",2026-07-03T02:26:42+08:00
3354,760,T_0076,10.228.32.38,risk,G_T_0076_risk_benign,G_T_0076_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00760"",""new_group"":""G_T_0076_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0076_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_COMM_001"",""opposing_claim_id"":""C_00759""}",2026-07-03T02:26:42+08:00
3355,765,T_0077,10.231.39.51,risk,G_T_0077_risk_benign,G_T_0077_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00765"",""new_group"":""G_T_0077_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0077_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00763""}",2026-07-03T02:26:42+08:00
3356,766,T_0077,10.231.39.51,risk,G_T_0077_risk_benign,G_T_0077_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00766"",""new_group"":""G_T_0077_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0077_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00763""}",2026-07-03T02:26:42+08:00
3357,767,T_0077,10.231.39.51,risk,G_T_0077_risk_benign,G_T_0077_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00767"",""new_group"":""G_T_0077_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0077_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00763""}",2026-07-03T02:26:42+08:00
3358,768,T_0077,10.231.39.51,action,G_T_0077_action_benign,G_T_0077_action_malicious,benign vs malicious,"{""new_claim_id"":""C_00768"",""new_group"":""G_T_0077_action_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0077_action_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_015"",""opposing_claim_id"":""C_00764""}",2026-07-03T02:26:42+08:00
3359,769,T_0077,10.231.39.51,risk,G_T_0077_risk_benign,G_T_0077_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00769"",""new_group"":""G_T_0077_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0077_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00763""}",2026-07-03T02:26:42+08:00
3360,770,T_0077,10.231.39.51,risk,G_T_0077_risk_benign,G_T_0077_risk_malicious,benign vs malicious,"{""new_claim_id"":""C_00770"",""new_group"":""G_T_0077_risk_benign"",""new_label"":""benign"",""opposing_group"":""G_T_0077_risk_malicious"",""opposing_label"":""malicious"",""opposing_agent"":""A_N_016"",""opposing_claim_id"":""C_00763""}",2026-07-03T02:26:42+08:00
3361,775,T_0078,10.234.46.64,risk,G_T_0078_risk_malicious,G_T_0078_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00775"",""new_group"":""G_T_0078_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0078_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00773""}",2026-07-03T02:26:42+08:00
3362,776,T_0078,10.234.46.64,risk,G_T_0078_risk_malicious,G_T_0078_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00776"",""new_group"":""G_T_0078_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0078_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00773""}",2026-07-03T02:26:42+08:00
3363,777,T_0078,10.234.46.64,risk,G_T_0078_risk_malicious,G_T_0078_risk_benign,malicious vs benign,"{""new_claim_id"":""C_00777"",""new_group"":""G_T_0078_risk_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0078_risk_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_022"",""opposing_claim_id"":""C_00773""}",2026-07-03T02:26:42+08:00
3364,778,T_0078,10.234.46.64,action,G_T_0078_action_malicious,G_T_0078_action_benign,malicious vs benign,"{""new_claim_id"":""C_00778"",""new_group"":""G_T_0078_action_malicious"",""new_label"":""malicious"",""opposing_group"":""G_T_0078_action_benign"",""opposing_label"":""benign"",""opposing_agent"":""A_N_021"",""opposing_claim_id"":""C_00774""}",2026-07-03T02:26:42+08:00
